venue,opp_team,striker,strikerate_20,avg_runs_20,min_runs_20,max_runs_20,avg_wickets_20,min_wickets_20,max_wickets_20,avg_runs_6,min_runs_6,max_runs_6,avg_wickets_6,min_wickets_6,max_wickets_6
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,CH Gayle,145.52999999999994,99.0,99,99,0.0,0,0,48.0,48.0,48.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,DA Miller,208.36999999999995,30.75,0,101,0.75,0,1,14.0,14.0,14.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,DJ Hussey,108.0,27.0,13,41,1.0,1,1,5.5,5.0,6.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,F Behardien,128.58999999999997,9.0,9,9,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,GJ Bailey,144.43,13.0,13,13,1.0,1,1,2.0,2.0,2.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,GJ Maxwell,100.0,10.0,10,10,1.0,1,1,10.0,10.0,10.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Gurkeerat Singh,91.69000000000001,11.0,2,20,1.0,1,1,12.0,12.0,12.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,HM Amla,105.0,21.0,21,21,1.0,1,1,21.0,21.0,21.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,IK Pathan,266.68,16.0,16,16,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,JR Hopes,142.08999999999997,27.0,27,27,1.0,1,1,27.0,27.0,27.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,KC Sangakkara,166.58999999999997,45.0,45,45,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,KL Rahul,120.02,18.0,18,18,1.0,1,1,12.0,12.0,12.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,LA Pomersbach,141.71,34.0,34,34,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,M Vijay,150.74999999999994,89.0,89,89,1.0,1,1,24.0,24.0,24.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,M Vohra,183.34000000000003,11.0,11,11,1.0,1,1,11.0,11.0,11.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,MA Agarwal,166.66,15.0,15,15,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,MP Stoinis,154.58,34.0,34,34,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,MS Bisla,103.66000000000003,28.0,28,28,1.0,1,1,15.0,15.0,15.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Mandeep Singh,122.70000000000002,18.0,16,20,0.6666666666666666,0,1,16.0,16.0,16.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,N Saini,116.67,14.0,14,14,1.0,1,1,14.0,14.0,14.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,PC Valthaty,50.0,6.0,6,6,1.0,1,1,6.0,6.0,6.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,PP Chawla,233.32999999999998,7.0,7,7,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,R Dhawan,100.0,1.0,1,1,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,R Sathish,135.0,27.0,27,27,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,RS Bopara,123.47999999999998,42.0,42,42,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,SE Marsh,124.19999999999997,27.0,2,74,0.75,0,1,9.25,2.0,16.0,0.5,0.0,1.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,SM Curran,33.33,1.0,1,1,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,SN Khan,115.37,15.0,15,15,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,WP Saha,174.01000000000002,23.5,16,31,1.0,1,1,16.0,1.0,31.0,0.5,0.0,1.0
"Punjab Cricket Association Stadium, Mohali",Royal Challengers Bangalore,Yuvraj Singh,180.0,36.0,36,36,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,AC Gilchrist,113.06,26.0,26,26,1.0,1,1,25.0,25.0,25.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,AJ Finch,233.35000000000002,14.0,14,14,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,AR Patel,150.04,16.5,16,17,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Anureet Singh,107.12,7.5,0,15,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,CH Gayle,151.95000000000005,60.0,16,104,0.5,0,1,22.5,16.0,29.0,0.5,0.0,1.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,DA Miller,127.26000000000002,10.5,1,20,1.0,0,2,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,EJG Morgan,123.79,26.0,26,26,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,GJ Bailey,122.24000000000001,22.0,22,22,1.0,1,1,16.0,16.0,16.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,GJ Maxwell,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Gurkeerat Singh,135.0,27.0,27,27,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,HM Amla,171.47999999999996,96.0,96,96,1.0,1,1,32.0,32.0,32.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Harmeet Singh,75.0,3.0,3,3,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,I Sharma,250.0,5.0,5,5,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,KK Nair,140.95,31.0,31,31,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,KL Rahul,120.25999999999998,44.5,18,71,0.5,0,1,12.5,9.0,16.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,LA Pomersbach,80.50999999999998,33.0,33,33,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,M Vijay,64.26,9.0,6,12,0.5,0,1,7.5,6.0,9.0,0.5,0.0,1.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,M Vohra,50.0,4.0,3,5,1.0,1,1,4.0,3.0,5.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,MA Agarwal,140.32,36.5,18,55,1.0,1,1,13.0,13.0,13.0,0.0,0.0,0.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,MG Johnson,66.68,4.0,4,4,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,MJ Guptill,209.08000000000004,23.0,23,23,1.0,1,1,23.0,23.0,23.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,MM Sharma,50.0,2.0,2,2,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Mandeep Singh,40.0,1.0,0,2,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,P Awana,0.0,0.0,0,0,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,P Kumar,33.33,1.0,1,1,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,PP Chawla,0.0,0.0,0,0,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,R Dhawan,66.67,4.0,4,4,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,R Sathish,138.91,25.0,25,25,1.0,1,1,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,SE Marsh,135.55,34.333333333333336,1,84,1.0,1,1,16.333333333333332,1.0,32.0,0.3333333333333333,0.0,1.0
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,SM Curran,166.67000000000002,5.0,5,5,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,Sandeep Sharma,50.0,0.5,0,1,0.0,0,0,,,,,,
"Punjab Cricket Association Stadium, Mohali",Sunrisers Hyderabad,WP Saha,118.41000000000003,23.666666666666668,2,42,1.0,1,1,8.0,8.0,8.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,A Ashish Reddy,100.01,6.0,6,6,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,A Mishra,75.0,6.0,6,6,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,AC Gilchrist,62.5,5.0,5,5,1.0,1,1,5.0,5.0,5.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,AS Yadav,0.0,0.0,0,0,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,DA Warner,205.56999999999994,55.5,50,61,1.0,1,1,54.5,50.0,59.0,0.5,0.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,DB Ravi Teja,129.06000000000003,40.0,40,40,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,DJ Hooda,60.89000000000001,7.0,1,13,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,DJG Sammy,233.32999999999998,7.0,7,7,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,DW Steyn,107.68,14.0,14,14,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,EJG Morgan,118.46000000000002,32.0,32,32,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,GH Vihari,84.6,5.5,3,8,1.0,1,1,1.0,1.0,1.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,HH Gibbs,80.0,8.0,8,8,1.0,1,1,8.0,8.0,8.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,HH Pandya,160.0,16.0,16,16,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Ishan Kishan,82.13999999999999,23.0,23,23,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,JM Bairstow,132.54000000000002,61.0,61,61,0.0,0,0,15.0,15.0,15.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,KA Pollard,164.0,41.0,41,41,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,KC Sangakkara,30.0,3.0,3,3,1.0,1,1,3.0,3.0,3.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,KH Pandya,100.0,7.0,7,7,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,KS Williamson,152.57999999999998,43.5,3,84,1.0,1,1,14.5,2.0,27.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,KV Sharma,119.49000000000002,21.5,4,39,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,MC Henriques,211.11,19.0,19,19,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,MJ McClenaghan,0.0,0.0,0,0,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,MK Pandey,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,NLTC Perera,176.9,23.0,23,23,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,NV Ojha,153.84,20.0,20,20,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,PA Patel,137.45000000000002,44.0,44,44,2.0,2,2,39.0,39.0,39.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,PP Ojha,100.0,1.0,1,1,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Q de Kock,161.12,29.0,29,29,1.0,1,1,29.0,29.0,29.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,RD Chahar,0.0,0.0,0,0,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,RG Sharma,107.14,15.0,15,15,1.0,1,1,15.0,15.0,15.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,RK Bhui,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,RP Singh,250.0,10.0,10,10,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Rashid Khan,425.0,17.0,17,17,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,S Dhawan,108.07000000000004,20.0,3,37,0.5,0,1,9.0,3.0,15.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,SA Yadav,88.21000000000001,15.0,15,15,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,SB Styris,100.0,20.0,20,20,1.0,1,1,4.0,4.0,4.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Shahid Afridi,50.0,1.0,1,1,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Shakib Al Hasan,126.29000000000002,24.0,24,24,1.0,1,1,11.0,11.0,11.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,V Shankar,63.63000000000001,7.0,7,7,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,WP Saha,100.0,5.0,5,5,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,Y Venugopal Rao,93.84000000000003,46.0,46,46,1.0,1,1,8.0,8.0,8.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,YK Pathan,160.69999999999996,45.0,45,45,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,A Chandila,0.0,0.0,0,0,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,A Chopra,96.0,24.0,24,24,1.0,1,1,7.0,7.0,7.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,A Symonds,133.32000000000002,44.0,44,44,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,AB de Villiers,22.24,2.0,0,4,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,AC Gilchrist,124.44000000000003,61.0,61,61,1.0,1,1,17.0,17.0,17.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,AG Paunikar,105.25,20.0,20,20,1.0,1,1,20.0,20.0,20.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,AJ Finch,0.0,0.0,0,0,1.0,1,1,0.0,0.0,0.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,AL Menaria,117.61999999999999,20.0,20,20,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,AM Nayar,149.95999999999998,25.5,13,38,0.5,0,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,AM Rahane,85.72,6.0,6,6,1.0,1,1,6.0,6.0,6.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,AT Rayudu,87.5,7.0,7,7,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Azhar Mahmood,155.54000000000002,14.0,14,14,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,B Akhil,385.7,27.0,27,27,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,CA Pujara,166.7,25.0,25,25,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,CH Gayle,270.0,27.0,27,27,1.0,1,1,27.0,27.0,27.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,CJ Ferguson,166.65000000000003,15.0,15,15,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,CL White,134.81999999999996,31.0,31,31,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,D Salunkhe,100.0,1.0,1,1,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,DA Miller,155.57999999999998,28.0,28,28,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,DA Warner,198.2099999999999,109.0,109,109,0.0,0,0,49.0,49.0,49.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,DJ Bravo,176.43999999999997,30.0,30,30,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,DJ Hussey,158.64000000000001,36.5,16,57,0.5,0,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,DJ Jacobs,160.0,32.0,32,32,1.0,1,1,32.0,32.0,32.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,DJ Thornely,44.480000000000004,8.0,8,8,1.0,1,1,3.0,3.0,3.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,DL Vettori,50.010000000000005,3.0,3,3,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,DPMD Jayawardene,180.0,45.0,45,45,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,EJG Morgan,77.79,14.0,14,14,1.0,1,1,14.0,14.0,14.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,G Gambhir,146.81000000000003,23.5,12,35,1.0,1,1,8.5,5.0,12.0,0.5,0.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,GC Smith,154.30999999999995,71.0,71,71,1.0,1,1,22.0,22.0,22.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,HV Patel,100.0,5.0,5,5,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,IK Pathan,75.0,12.0,12,12,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,J Botha,137.2,35.0,3,67,0.5,0,1,0.0,0.0,0.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,JA Morkel,99.97999999999999,12.0,12,12,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,JD Ryder,166.67000000000002,35.0,35,35,1.0,1,1,34.0,34.0,34.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,JH Kallis,108.96999999999998,30.5,30,31,1.5,1,2,24.5,19.0,30.0,0.5,0.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,JJ van der Wath,0.0,0.0,0,0,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,JR Hopes,170.0,17.0,17,17,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,KA Pollard,0.0,0.0,0,0,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,KC Sangakkara,75.0,3.0,3,3,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,KD Karthik,60.0,3.0,3,3,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Kamran Akmal,133.32999999999998,12.0,12,12,1.0,1,1,12.0,12.0,12.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,LR Shukla,466.66,14.0,14,14,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,LRPL Taylor,150.0,21.0,21,21,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,M Kaif,212.5,34.0,34,34,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,M Muralitharan,0.0,0.0,0,0,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,MA Agarwal,113.35000000000001,8.5,1,16,1.0,1,1,16.0,16.0,16.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,MK Pandey,116.63999999999999,49.0,49,49,1.0,1,1,17.0,17.0,17.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,MK Tiwary,117.84999999999997,33.0,33,33,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,MS Dhoni,136.99,37.0,37,37,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Mandeep Singh,150.0,75.0,75,75,1.0,1,1,29.0,29.0,29.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Misbah-ul-Haq,121.42999999999999,34.0,34,34,1.0,1,1,6.0,6.0,6.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,N Saini,50.0,2.0,2,2,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,NV Ojha,124.51,35.5,7,64,0.5,0,1,6.5,6.0,7.0,0.5,0.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,OA Shah,82.31999999999998,28.0,28,28,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,P Parameswaran,0.0,0.0,0,0,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,PA Patel,68.97000000000001,20.0,20,20,1.0,1,1,17.0,17.0,17.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,PC Valthaty,153.00000000000003,75.0,75,75,1.0,1,1,39.0,39.0,39.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,PR Shah,111.1,10.0,10,10,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,Pankaj Singh,133.32999999999998,4.0,4,4,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,R Dravid,104.13999999999999,32.666666666666664,28,39,1.0,1,1,15.0,8.0,22.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,R Ninan,50.010000000000005,3.0,3,3,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,R Vinay Kumar,100.00999999999999,7.0,7,7,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,RA Jadeja,33.33,1.0,1,1,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,RG Sharma,164.67,56.0,56,56,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,RR Raje,50.0,1.0,1,1,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,RR Sarwan,100.03000000000002,15.0,15,15,0.0,0,0,15.0,15.0,15.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,RV Uthappa,38.07999999999999,4.0,1,7,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,S Aravind,40.0,2.0,2,2,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,S Dhawan,80.66000000000001,25.0,25,25,0.0,0,0,11.0,11.0,11.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,SC Ganguly,136.58999999999997,61.5,32,91,0.5,0,1,32.0,32.0,32.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,SD Chitnis,120.0,6.0,6,6,0.0,0,0,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,SE Marsh,127.57000000000006,53.0,22,84,1.0,1,1,22.5,19.0,26.0,0.5,0.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,SK Raina,117.34000000000003,54.0,54,54,0.0,0,0,9.0,9.0,9.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,SK Warne,244.44,22.0,22,22,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,SP Fleming,140.0,14.0,14,14,1.0,1,1,14.0,14.0,14.0,1.0,1.0,1.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,SP Goswami,100.0,3.0,3,3,1.0,1,1,,,,,,
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,SR Tendulkar,113.3,25.5,23,28,1.0,1,1,20.0,17.0,23.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,SR Watson,89.44999999999999,8.5,4,13,1.0,1,1,13.0,13.0,13.0,0.0,0.0,0.0
"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,SS Tiwary,99.98,18.5,7,30,1.0,1,1,2.0,2.0,2.0,0.0,0.0,0.0
